Protein_1	Protein_2	Interaction_label
KLHDC1	TAP1	0
KLHDC1	WNK3	0
KLHDC1	WNT10A	0
KLHDC10	EIF4B	0
KLHDC10	SLC7A4	0
KLHDC2	CPA3	0
KLHDC3	DOLPP1	0
KLHDC3	VPS36	0
KLHL1	AURKB	0
KLHL12	NALCN	0
KLHL13	CELF1	0
KLHL15	CASR	0
KLHL15	CYP26A1	0
KLHL15	ISL2	0
KLHL17	MFSD2B	0
KLHL2	AQP2	0
KLHL2	EMC1	0
KLHL2	MRS2	0
KLHL2	PAK5	0
KLHL2	TENM4	0
KLHL20	BRCC3	0
KLHL20	LILRA3	0
KLHL20	RPL13	0
KLHL20	RRP12	0
KLHL21	DNAH8	0
KLHL21	M0R2C6	0
KLHL21	PEX13	0
KLHL22	IGHV3-30	0
KLHL22	PRPF31	0
KLHL3	CDH9	0
KLHL3	RPA2	0
KLHL3	VPS52	0
KLHL40	DNASE1L2	0
KLHL42	HTN1	0
KLHL42	MMP19	0
KLHL42	POLA1	0
KLHL42	TADA3	0
KLHL42	TBC1D8	0
KLHL7	CD93	0
KLHL9	ORC3	0
KLHL9	TXNIP	0
KLK1	PIGH	0
KLK1	SLC15A2	0
KLK12	AKIRIN2	0
KLK12	CFAP410	0
KLK12	OTX1	0
KLK12	PLA2G5	0
KLK12	QRICH1	0
KLK12	STS	0
KLK13	SLC25A21	0
KLK13	ZNF140	0
KLK14	ACTR2	0
KLK14	CHAF1B	0
KLK14	HEY1	0
KLK14	TDRD9	0
KLK2	CELF1	0
KLK2	RNF152	0
KLK2	SAP30L	0
KLK2	ZIC5	0
KLK3	KCNIP2	0
KLK4	ATP6V0D2	0
KLK4	LYPD1	0
KLK5	HSP90AA1	0
KLK5	SALL2	0
KLK7	PSMD10	0
KLK8	PTGDR	0
KLKB1	AP3S1	0
KLKB1	MIDN	0
KLRB1	FBXL4	0
KLRB1	FBXO7	0
KLRB1	NAF1	0
KLRB1	RPL37	0
KLRB1	ZNF554	0
KLRC1	POMK	0
KLRC1	TRAPPC8	0
KLRC2	ALDH1B1	0
KLRC2	PPM1L	0
KLRD1	EXOC7	0
KLRD1	RNPC3	0
KLRF1	NAT8	0
KLRF2	PNCK	0
KLRG1	BCKDHA	0
KLRG1	MCTP1	0
KLRG1	WFDC10A	0
KMO	FIGNL1	0
KMO	LRRC14	0
KMO	MBTD1	0
KMO	NPR1	0
KMT2A	HHIP	0
KMT2A	ZNF709	0
KMT2B	IL27RA	0
KMT2B	RPL26L1	0
KMT2B	TMEM70	0
KMT2C	FGF18	0
KMT2C	NOX3	0
KMT2D	CES3	0
KMT2D	LEFTY1	0
KMT2D	RPF2	0
KMT2D	SUPV3L1	0
KMT5A	ADAL	0
KMT5A	TOP3A	0
KMT5C	PLEKHG4	0
KNG1	GAD2	0
KNG1	GTF2H4	0
KNL1	H3-3A	0
KNL1	IBA57	0
KNL1	LAMA5	0
KNL1	NFE2L1	0
KNSTRN	ARL17A	0
KNSTRN	HOXA9	0
KNTC1	DPYS	0
KNTC1	SAMD14	0
KNTC1	SSTR5	0
KPNA1	SLIT1	0
KPNA2	ARMCX3	0
KPNA2	CLEC4E	0
KPNA2	EMC4	0
KPNA2	ZFP42	0
KPNA3	CARF	0
KPNA3	SNTG1	0
KPNA4	GYS1	0
KPNA4	MAP4	0
KPNA4	SEMA6C	0
KPNA4	SMCHD1	0
KPNA5	LTK	0
KPNA5	MLX	0
KPNA5	TYSND1	0
KPNA7	COX16	0
KPNA7	DXO	0
KPNA7	IQGAP3	0
KPNB1	SLC25A2	0
KPTN	KDELR2	0
KPTN	ZAR1L	0
KRAS	INMT	0
KRAS	OR5M3	0
KRAS	SLC25A17	0
KREMEN1	BAIAP2L1	0
KREMEN1	CDK2AP1	0
KREMEN1	IFT43	0
KREMEN1	OTUB2	0
KREMEN1	RPL37A	0
KREMEN1	ZNF541	0
KRI1	CDC42EP4	0
KRI1	IL17RB	0
KRI1	MXI1	0
KRI1	NDUFC2	0
KRIT1	CGRRF1	0
KRIT1	OTP	0
KRIT1	PACRG	0
KRIT1	PRR4	0
KRT1	HOXD4	0
KRT10	ASIC5	0
KRT10	GDF3	0
KRT10	TP53I3	0
KRT10	ZNF573	0
KRT13	ERBIN	0
KRT13	MAD2L2	0
KRT13	PCK2	0
KRT13	PLEKHA2	0
KRT14	CTSZ	0
KRT14	LMX1B	0
KRT14	NTHL1	0
KRT15	FGF9	0
KRT15	PTPMT1	0
KRT15	RGMA	0
KRT16	H2BC3	0
KRT17	FPGT	0
KRT17	GAS1	0
KRT17	H1-2	0
KRT17	RAB20	0
KRT19	ITGB3BP	0
KRT19	SEPTIN14	0
KRT2	HNF1B	0
KRT2	SSBP3	0
KRT2	ZNF256	0
KRT20	GLCE	0
KRT20	GOLGA7B	0
KRT20	MSX2	0
KRT25	KLRF2	0
KRT25	QSOX2	0
KRT3	IGSF11	0
KRT3	PPEF1	0
KRT3	YIF1A	0
KRT31	PPBP	0
KRT32	PLEKHJ1	0
KRT32	S100A6	0
KRT32	URM1	0
KRT33B	IQGAP1	0
KRT34	ATP5F1D	0
KRT34	CD72	0
KRT34	MYO18A	0
KRT34	TAS2R16	0
KRT35	DLX4	0
KRT35	MT1H	0
KRT35	ZNF17	0
KRT4	ATF7IP	0
KRT4	CHI3L2	0
KRT4	EDN1	0
KRT4	H3C1	0
KRT4	KLF9	0
KRT4	LPIN3	0
KRT6A	YWHAB	0
KRT6B	AGPAT2	0
KRT6B	CHST3	0
KRT6C	DGKG	0
KRT6C	IFNA10	0
KRT6C	INSYN2A	0
KRT6C	SPAM1	0
KRT71	SERPINI2	0
KRT71	SYTL4	0
KRT74	ACTRT1	0
KRT74	MYLK	0
KRT74	OSBPL2	0
KRT76	NR1D2	0
KRT76	PIP5K1A	0
KRT76	SEC24B	0
KRT76	UGDH	0
KRT83	AP3B1	0
KRT83	HRH1	0
KRT83	PRSS54	0
KRT84	EGLN1	0
KRT84	PHF20	0
KRT84	RPL41	0
KRT85	DACT2	0
KRT85	E4F1	0
KRT85	LGALS7	0
KRT85	RLBP1	0
KRT9	TSSK1B	0
KRTAP4-5	MAPKAP1	0
KRTAP4-5	VSIR	0
KRTAP4-7	HMOX1	0
KRTAP4-7	NFX1	0
KRTAP5-9	CEP63	0
KRTCAP2	B4GALT3	0
KRTCAP2	USB1	0
KSR1	CCDC69	0
KSR1	IGLV6-57	0
KSR1	TMOD4	0
KXD1	LCMT1	0
KXD1	NOL3	0
KXD1	RRP8	0
KXD1	RXYLT1	0
KXD1	SEMA6A	0
KYAT3	NR1H2	0
KYAT3	TRIP6	0
KYAT3	ZMYM3	0
KYNU	GRAMD1C	0
KYNU	GTF2B	0
KYNU	NUP54	0
KYNU	ZNF417	0
KYNU	ZNF655	0
L1CAM	EGR4	0
L1CAM	EPGN	0
L1CAM	FOXF2	0
L1CAM	ITGA4	0
L1RE1	DNAL4	0
L1RE1	ZNF880	0
L1TD1	ALG2	0
L2HGDH	CCL16	0
L2HGDH	CSF1R	0
L2HGDH	PMEPA1	0
L3MBTL1	ANO2	0
L3MBTL1	ATP5F1E	0
L3MBTL1	CEBPE	0
L3MBTL1	GJB6	0
L3MBTL1	SC5D	0
L3MBTL1	SIPA1	0
L3MBTL1	ZNF17	0
L3MBTL2	BRPF3	0
L3MBTL2	DEGS1	0
L3MBTL2	LGALS7	0
L3MBTL2	TENT2	0
L3MBTL3	EPHA5	0
L3MBTL4	CCL18	0
L3MBTL4	COL10A1	0
L7N2F9	BACE1	0
L7N2F9	MYRFL	0
LACC1	FLT1	0
LACC1	TARDBP	0
LACC1	URM1	0
LACRT	CYB5R1	0
LACRT	MAPK8	0
LACRT	PAIP2B	0
LACRT	SERPINB12	0
LACRT	SLC1A7	0
LACTB	ART4	0
LACTB2	BHLHE22	0
LACTB2	SNX3	0
LAG3	AGMO	0
LAG3	GC	0
LAG3	PFN2	0
LAG3	SMC1A	0
LAG3	XKR8	0
LAGE3	IGHV3OR16-17	0
LAMA1	LURAP1	0
LAMA1	SLC22A16	0
LAMA2	EPX	0
LAMA3	COX6B1	0
LAMA3	HSPBP1	0
LAMA4	ESAM	0
LAMA4	LYPLAL1	0
LAMA5	DUX1	0
LAMA5	MATN1	0
LAMB1	KCND1	0
LAMB2	GABARAP	0
LAMB2	GGA3	0
LAMB3	PRUNE2	0
LAMB3	RADX	0
LAMB3	ZNF740	0
LAMC1	ATM	0
LAMC1	CCND3	0
LAMC1	FXR1	0
LAMC1	HDAC7	0
LAMC1	IGHV3-13	0
LAMC1	SYNE1	0
LAMC2	TRIM77	0
LAMC3	CDHR5	0
LAMC3	CDKL2	0
LAMC3	OR1F1	0
LAMC3	PSPC1	0
LAMC3	TAPBPL	0
LAMC3	TSPAN4	0
LAMP1	HBS1L	0
LAMP1	POLR1E	0
LAMP1	SLIRP	0
LAMTOR1	B2M	0
LAMTOR1	TNFRSF11A	0
LAMTOR2	RGS2	0
LAMTOR3	SHMT1	0
LAMTOR4	AADAC	0
LAMTOR5	CDO1	0
LAMTOR5	DDX27	0
LAMTOR5	SLBP	0
LAMTOR5	SLC12A4	0
LANCL1	EAF2	0
LANCL1	PRDM14	0
LANCL1	TRIM64	0
LANCL1	USP12	0
LANCL1	USP32	0
LANCL2	CD1E	0
LAP3	AGMO	0
LAPTM4B	DNAJB9	0
LAPTM4B	FGFBP3	0
LAPTM4B	PAXIP1	0
LAPTM4B	PMS1	0
LAPTM5	SIRPG	0
LAPTM5	ZNF792	0
LARGE2	ZBTB2	0
LARP1	FGF20	0
LARP1	HOXA10	0
LARP1	KMT5A	0
LARP1	NCOA3	0
LARP1	SIAE	0
LARP4	CSH1	0
LARP4B	EIF3J	0
LARP4B	HMCN1	0
LARP4B	MRPL36	0
LARP4B	SLC29A1	0
LARP6	DOCK5	0
LARP7	ERBB2	0
LARP7	GAS1	0
LARP7	MAGEA12	0
LARP7	MANBA	0
LARP7	NPNT	0
LARP7	TUSC2	0
LARS1	FZD6	0
LARS2	CPNE1	0
LARS2	TDGF1	0
LAS1L	OTUB1	0
LASP1	HAT1	0
LASP1	PKIG	0
LAT	IGHV3-49	0
LAT	PROM2	0
LAT2	PRCC	0
LAT2	USP53	0
LATS2	ESCO2	0
LATS2	FAH	0
LATS2	NTSR2	0
LATS2	POM121	0
LAX1	PDS5A	0
LAX1	TTLL11	0
LAX1	VEZF1	0
LBH	APOBEC3B	0
LBH	FPR2	0
LBH	RNF111	0
LBH	VWCE	0
LBP	TBC1D24	0
LBR	PAEP	0
LBX1	GAST	0
LBX1	RAET1L	0
LBX1	ZBED6	0
LBX2	ALG1L	0
LBX2	CALCR	0
LBX2	CD7	0
LBX2	EMC4	0
LBX2	TREM1	0
LCA5	MCM3AP	0
LCA5L	NAT9	0
LCA5L	SMARCD1	0
LCA5L	TAS2R1	0
LCAT	TDRD9	0
LCE1D	INSR	0
LCE1D	TGFBR3L	0
LCE1D	TUBGCP3	0
LCK	DGKD	0
LCLAT1	HLA-DQB2	0
LCLAT1	PCDHB12	0
LCLAT1	TARDBP	0
LCMT1	KIFBP	0
LCMT1	NUMA1	0
LCMT2	A0A0C4DFX4	0
LCMT2	HES1	0
LCMT2	LHFPL3	0
LCMT2	PON1	0
LCMT2	SAC3D1	0
LCN1	PDX1	0
LCN1	PELI2	0
LCN1	ZNF211	0
LCN2	EIF2AK2	0
LCN2	MTMR10	0
LCN2	UCP3	0
LCORL	ATP6V1C1	0
LCORL	CUX2	0
LCP1	IFNB1	0
LCP1	IGHV1-45	0
LCP1	SDE2	0
LCP2	TBL2	0
LDB1	FOXP4	0
LDB1	NQO1	0
LDB1	POLR2I	0
LDB1	USP17L5	0
LDB2	DRC7	0
LDB2	GORAB	0
LDB2	LAMA1	0
LDB2	SNCA	0
LDB3	AGPAT2	0
LDHA	PSMD8	0
LDHAL6B	ARHGAP30	0
LDHAL6B	NSD3	0
LDHAL6B	SLC22A4	0
LDHAL6B	ZNF605	0
LDHD	CYP4F22	0
LDHD	F8A1	0
LDHD	OR1D2	0
LDHD	PAPPA2	0
LDHD	RGPD2	0
LDHD	TBK1	0
LDLR	LRRC10	0
LDLR	PRSS48	0
LDLRAD4	ARHGAP39	0
LDLRAD4	CCBE1	0
LDOC1	HSPBP1	0
LDOC1	RP1	0
LECT2	GLYR1	0
LECT2	MOCOS	0
LEF1	ABCB10	0
LEF1	BTC	0
LEF1	FASTKD1	0
LEF1	ZNF699	0
LEFTY1	DYNLT3	0
LEFTY1	JRKL	0
LEFTY1	ZWILCH	0
LEFTY2	WFDC5	0
LEFTY2	ZNF527	0
LEMD2	ADARB2	0
LEMD2	EPB41L3	0
LEMD3	TAX1BP1	0
LEMD3	TOP1MT	0
LEO1	EPHA8	0
LEO1	LRRC52	0
LEO1	SPRN	0
LEO1	VPS26C	0
LEP	LRRC10	0
LEP	RTN4RL1	0
LEPR	CLPB	0
LEPR	REV1	0
LEPR	RPP14	0
LEPR	TSPAN33	0
LEPR	UGT2B10	0
LEPROT	SLC22A2	0
LEPROTL1	BRMS1	0
LEPROTL1	CATSPER1	0
LEPROTL1	IMP3	0
LEPROTL1	RNASE2	0
LETM1	DNAH2	0
LETM1	MYOM2	0
LEUTX	EIF2B2	0
LEUTX	GAN	0
LEUTX	LGALS12	0
LEUTX	SPG21	0
LEUTX	USP4	0
LFNG	GBP3	0
LGALS1	GPR20	0
LGALS12	B3GNT5	0
LGALS12	SAMD8	0
LGALS12	VPS25	0
LGALS13	ALDH1B1	0
LGALS13	PTK7	0
LGALS13	SLFN11	0
LGALS3	ARMH3	0
LGALS3	CDCA5	0
LGALS3	PGS1	0
LGALS3	TRIM64C	0
LGALS3BP	CNNM1	0
LGALS3BP	LRRC38	0
LGALS3BP	OBSL1	0
LGALS3BP	TAF11	0
LGALS3BP	WLS	0
LGALS4	EIF2A	0
LGALS4	NUDT18	0
LGALS4	PXDNL	0
LGALS7	CALCOCO1	0
LGALS7	MMP16	0
LGALS7	TRAM1L1	0
LGALS7	U3KQV3	0
LGALS8	CHRNB1	0
LGALS8	CLEC12B	0
LGALS8	PDX1	0
LGALS9	GPX1	0
LGALS9	NAT9	0
LGALS9	PARPBP	0
LGALS9B	RFPL4A	0
LGALS9B	TIMP3	0
LGI1	TLX1	0
LGMN	HSF5	0
LGMN	INSYN1	0
LGMN	MTMR11	0
LGR4	COA3	0
LGR4	FTSJ1	0
LGR4	GIP	0
LGR5	HSD17B1	0
LGR5	K7EQG2	0
LGR5	NUTF2	0
LGR5	PSMC3	0
LGR6	LILRA6	0
LGR6	MPP2	0
LHB	HPX	0
LHB	KLHL3	0
LHB	PRDX2	0
LHCGR	ANP32A	0
LHCGR	KIF24	0
LHCGR	LDLRAD4	0
LHCGR	PHF1	0
LHFPL2	ABHD15	0
LHFPL2	ANK1	0
LHFPL2	PNLIP	0
LHFPL2	TMTC4	0
LHFPL3	STX18	0
LHFPL4	TBXAS1	0
LHFPL5	CPEB3	0
LHPP	AAK1	0
LHPP	MSN	0
LHPP	SLC9B2	0
LHX1	V9GYH0	0
LHX2	ABCA13	0
LHX2	CLSPN	0
LHX2	MYO7A	0
LHX2	TAS2R38	0
LHX2	ZNF281	0
LHX3	A0A0J9YVX5	0
LHX3	CBFA2T2	0
LHX3	CEACAM6	0
LHX3	S100A1	0
LHX3	SIRPB1	0
LHX3	TMEM208	0
LHX4	CCDC57	0
LHX4	HGSNAT	0
LHX5	ANKHD1	0
LHX5	DNAJA2	0
LHX5	IFT22	0
LHX6	MAML3	0
LHX6	MCM9	0
LHX6	PEX13	0
LHX6	PLA2G4F	0
LHX8	TBC1D25	0
LHX8	ZNF350	0
LHX9	HLA-DRB4	0
LHX9	TFIP11	0
LHX9	ZBTB2	0
LIAS	CCN1	0
LIAS	DUSP21	0
LIF	LRFN5	0
LIF	SLC22A17	0
LIF	STON1	0
LIF	TRIB3	0
LIFR	OXSR1	0
LIFR	SORBS2	0
LIG3	BASP1	0
LIG3	UNK	0
LIG4	GNA15	0
LIG4	PAPPA2	0
LIG4	PPP1CC	0
LIG4	SLC46A3	0
LIG4	SNAPC1	0
LIG4	ZNF318	0
LILRA1	PODXL	0
LILRA1	TP53INP1	0
LILRA1	TUBA1A	0
LILRA2	EPHB3	0
LILRA3	PARP9	0
LILRA3	SCYL1	0
LILRA3	TRIM73	0
LILRA4	EIF3E	0
LILRA4	L3MBTL4	0
LILRA4	ZNF543	0
LILRA5	C2CD2L	0
LILRA5	KCNK16	0
LILRA6	H1-10	0
LILRA6	HBZ	0
LILRA6	KDELR1	0
LILRA6	PKNOX1	0
LILRA6	PNLIPRP3	0
LILRB1	ISL2	0
LILRB2	COL6A1	0
LILRB2	MAP3K10	0
LILRB3	GGT1	0
LILRB3	MMP25	0
LILRB4	SCAMP1	0
LILRB5	ADCY5	0
LILRB5	GPR25	0
LILRB5	SULT2A1	0
LIMA1	NAA35	0
LIMA1	PUS1	0
LIMA1	ZNF35	0
LIMCH1	IL17D	0
LIMCH1	NKX2-5	0
LIMCH1	UMOD	0
LIMD1	KHDRBS1	0
LIMD1	RUNX3	0
LIME1	ANKRD13C	0
LIME1	PAX3	0
LIME1	TRIM45	0
LIMK1	ANGPT2	0
LIMK1	PBX1	0
LIMK1	PHLDB2	0
LIMK2	CCDC69	0
LIMK2	GPR148	0
LIMS1	WDR48	0
LIN28A	IGLC2	0
LIN28B	FAM9C	0
LIN37	IGHV4-38-2	0
LIN37	IRF2BP1	0
LIN37	TFR2	0
LIN54	NUP155	0
LIN7A	DMXL2	0
LIN7A	PHF21A	0
LIN7A	PKD1L3	0
LIN7B	DENND4B	0
LIN7B	LHFPL2	0
LIN7B	MT2A	0
LIN7B	THADA	0
LIN7C	COP1	0
LIN7C	MATK	0
LIN9	CHEK2	0
LIN9	DMRTA1	0
LIN9	LDHA	0
LIN9	SLC2A13	0
LINC02218	BAIAP2L1	0
LINC02218	OCRL	0
LINC02218	SLIT2	0
LIPA	ADAMTS19	0
LIPA	GABRB2	0
LIPA	RAPGEF3	0
LIPA	RTP2	0
LIPA	ST14	0
LIPE	CALCOCO2	0
LIPE	UBE2A	0
LIPF	STMN1	0
LIPG	ADAP1	0
LIPG	FUS	0
LIPH	CYP21A2	0
LIPH	EPHA5	0
LIPH	ZNF583	0
LIPI	S100A6	0
LIPK	OR6K2	0
LIPN	DGUOK	0
LIPN	PKD1L2	0
LIPN	PVRIG	0
LIPN	RBBP4	0
LIPN	TRIM8	0
LIPT1	ESRRA	0
LIPT2	EDAR	0
LIPT2	ENDOG	0
LIPT2	H2AC21	0
LIPT2	PDZK1	0
LIPT2	TBC1D12	0
LITAF	CNNM3	0
LITAF	TTR	0
LIX1	ATAD3C	0
LIX1	GPR12	0
LLGL1	MPO	0
LLGL1	POLH	0
LLGL1	ZNF629	0
LLGL2	CCL4L1	0
LLGL2	CFAP58	0
LLGL2	SLC27A4	0
LLPH	ASGR2	0
LMAN1	GJB6	0
LMAN1L	PRSS16	0
LMAN2	NPY2R	0
LMAN2	NTF4	0
LMAN2	PARP11	0
LMAN2L	AGO4	0
LMAN2L	ECE1	0
LMAN2L	OR8U1	0
LMAN2L	PLXNB3	0
LMBR1	ACKR3	0
LMBR1	ACP3	0
LMBR1	AMBN	0
LMBR1	RIC1	0
LMBR1L	C9	0
LMBR1L	CBLIF	0
LMBR1L	CLDN14	0
LMBR1L	GUCY2C	0
LMBR1L	HOOK2	0
LMBRD1	FOXF2	0
LMBRD1	GRK3	0
LMCD1	KLRF2	0
LMCD1	MRPL16	0
LMCD1	MTHFR	0
LMNA	CTIF	0
LMNA	FOXA3	0
LMNA	MATK	0
LMNA	SON	0
LMNA	TMEM98	0
LMNA	TTLL8	0
LMNA	U2AF1L4	0
LMNA	VNN3	0
LMNTD2	DOP1B	0
LMNTD2	IGHV7-81	0
LMNTD2	IRAK1	0
LMNTD2	RFPL1	0
LMO1	ALOX12B	0
LMO1	CAPN8	0
LMO1	IGLV3-27	0
LMO1	SCIN	0
LMO1	SFPQ	0
LMO2	RHD	0
LMO3	ATG13	0
LMO4	CCN2	0
LMO7	OR8G3P	0
LMO7	SKAP1	0
LMOD1	ASCL4	0
LMOD1	ICMT	0
LMOD1	INO80B	0
LMOD1	TAF6	0
LMOD2	PLCB1	0
LMOD3	DKK3	0
LMOD3	DOCK3	0
LMOD3	PSMA3	0
LMOD3	UGT2A3	0
LMTK2	CLCNKB	0
LMTK2	TESC	0
LMX1A	KIF13A	0
LMX1A	NDUFAB1	0
LMX1B	COP1	0
LMX1B	GPRIN2	0
LMX1B	PTGER2	0
LMX1B	TRIP4	0
LNPEP	MTARC1	0
LNPEP	RGS11	0
LNPK	IGLV3-21	0
LNX1	TST	0
LNX1	VAMP5	0
LOC107984156	ANO4	0
LOC107984156	BMP1	0
LOC107984156	HS6ST1	0
LOC107984156	SEC61G	0
LOC107984156	ZNF285	0
LONP1	WDR45	0
LONP2	PLBD1	0
LONP2	ZNF264	0
LORICRIN	CDT1	0
LORICRIN	DENND5A	0
LORICRIN	ELL2	0
LORICRIN	UBE2F	0
LOX	GPC2	0
LOX	TERF2IP	0
LOXL1	GJE1	0
LOXL1	YTHDC2	0
LOXL3	COPB1	0
LOXL3	PIGR	0
LOXL4	TGFBR3	0
LOXL4	XPA	0
LPA	IRX1	0
LPA	MBOAT1	0
LPA	MCM3	0
LPA	PGM1	0
LPAR2	C8orf37	0
LPAR4	PRKAR2B	0
LPCAT1	AHR	0
LPCAT1	G3BP2	0
LPCAT1	SPTY2D1	0
LPCAT2	DHPS	0
LPCAT2	HSD17B14	0
LPCAT2	RHNO1	0
LPCAT2	SLC47A1	0
LPCAT3	ABLIM2	0
LPCAT3	FAN1	0
LPCAT3	SCGB2A2	0
LPCAT4	KIR3DL1	0
LPCAT4	RPL4	0
LPGAT1	PYGB	0
LPGAT1	TMCO1	0
LPIN1	ATRX	0
LPIN1	THOC5	0
LPIN2	A1CF	0
LPIN2	CPHXL	0
LPIN2	RDH13	0
LPIN2	STXBP1	0
LPO	C1QBP	0
LPP	ANXA11	0
LPP	FUS	0
LPP	ZNF813	0
LPXN	ATP6V0A2	0
LPXN	COX17	0
LPXN	FAM83G	0
LPXN	TCF21	0
LPXN	ZNF416	0
LRAT	ATP8B2	0
LRAT	SPRR1A	0
LRBA	GSTT1	0
LRBA	RGS19	0
LRBA	SSX2	0
LRCH1	AMY2A	0
LRCH1	SMARCAL1	0
LRCH3	AARS2	0
LRCH3	ADAM28	0
LRCH3	SSBP4	0
LRCH3	TM4SF5	0
LRFN4	PPP2R1B	0
LRFN5	ITM2B	0
LRFN5	MON1A	0
LRGUK	ENDOG	0
LRIF1	CEBPE	0
LRIF1	NKIRAS1	0
LRIF1	SHANK1	0
LRP12	DMRTA2	0
LRP12	IGHV5-10-1	0
LRP12	MAS1L	0
LRP12	MAT2B	0
LRP12	PAEP	0
LRP4	B3GALNT1	0
LRP4	DMRT3	0
LRP5	AIFM1	0
LRP5	GNL3L	0
LRP5	HHEX	0
LRP6	GAL3ST4	0
LRP6	PPIAL4D	0
LRP6	WDR33	0
LRP8	MT-ND4L	0
LRPPRC	BPY2	0
LRPPRC	HORMAD2	0
LRPPRC	PAPPA2	0
LRPPRC	SGMS1	0
LRPPRC	ZNF799	0
LRRC10	DSC1	0
LRRC10	PRCC	0
LRRC14	ALOX5	0
LRRC14	GBX1	0
LRRC14	OTX2	0
LRRC15	CSRP1	0
LRRC15	UBE2U	0
LRRC2	ARHGEF17	0
LRRC2	GPR161	0
LRRC32	IL4I1	0
LRRC32	TUBGCP3	0
LRRC38	MT1E	0
LRRC38	SP100	0
LRRC38	THBS2	0
LRRC39	CHRNA3	0
LRRC39	CRYGD	0
LRRC4	AKAP9	0
LRRC4	DVL1P1	0
LRRC4	PAH	0
LRRC4	TPD52	0
LRRC4B	RAB10	0
LRRC4C	KLF12	0
LRRC4C	PLAAT5	0
LRRC4C	TRIM33	0
LRRC4C	YME1L1	0
LRRC52	ATE1	0
LRRC52	CDH26	0
LRRC55	CCN4	0
LRRC55	EXOG	0
LRRC55	JCHAIN	0
LRRC55	MPZL1	0
LRRC7	AUP1	0
LRRC7	GPT2	0
LRRC7	WNK1	0
LRRC7	WTAP	0
LRRC8A	MT-ND6	0
LRRC8A	OR10Z1	0
LRRC8B	AIDA	0
LRRC8B	PDX1	0
LRRC8C	COX8A	0
LRRC8C	SLC6A6	0
LRRC8D	RFC4	0
LRRC8E	CPSF2	0
LRRC8E	FOS	0
LRRC8E	TIMP4	0
LRRC8E	VSX2	0
LRRC8E	WDR1	0
LRRFIP1	BLOC1S1	0
LRRFIP1	ITPKA	0
LRRK1	ADGRE4P	0
LRRK1	CLSTN3	0
LRRK1	PNPT1	0
LRRK2	MRPL43	0
LRRK2	STATH	0
LRRN2	ALDH3B1	0
LRRN2	SPINK6	0
LRRN4	ALG8	0
LRRN4	CPM	0
LRRN4	DBF4	0
LRRN4	PLCE1	0
LRSAM1	ENPP3	0
LRSAM1	REV3L	0
LRTOMT	KALRN	0
LRTOMT	OPRPN	0
LRWD1	DACH2	0
LRWD1	FDXACB1	0
LRWD1	MC4R	0
LSAMP	CSTF2T	0
LSG1	AGR2	0
LSG1	CLEC4E	0
LSG1	GADD45B	0
LSM1	FAM111A	0
LSM1	OR5AC2	0
LSM10	DLX6	0
LSM11	RECQL5	0
LSM14A	EPC1	0
LSM14A	IKBKB	0
LSM14A	TSPYL5	0
LSM2	PMS2P2	0
LSM2	TNFAIP3	0
LSM3	ADNP	0
LSM3	H0YGX0	0
LSM4	SPDYA	0
LSM5	LAMB2	0
LSM5	M0R076	0
LSM6	AMPH	0
LSM6	CYP4F22	0
LSM7	CLEC4A	0
LSM7	KMT2D	0
LSM8	ADM	0
LSM8	DTD2	0
LSM8	IL12RB1	0
LSM8	TRPC7	0
LSS	AGBL4	0
LSS	SIRT7	0
LSS	TRPV5	0
LTA	POLR3C	0
LTA	SORBS1	0
LTA4H	CALM1	0
LTA4H	DHPS	0
LTA4H	MYOG	0
LTA4H	ZNF326	0
LTB	ARHGEF9	0
LTB	GREM1	0
LTB	TRMT9B	0
LTB4R	EDF1	0
LTB4R	SLC38A2	0
LTBP1	STX12	0
LTBP2	ARHGAP35	0
LTBP2	SERPINA4	0
LTBP3	ATP1B1	0
LTBP3	LGALS3BP	0
LTBP3	PYY	0
LTBP4	BUD23	0
LTBP4	XPO5	0
LTBR	CELF4	0
LTC4S	ANTXRL	0
LTC4S	NDUFA10	0
LTC4S	TNFSF18	0
LTF	RICTOR	0
LTK	CMBL	0
LTK	SHOC2	0
LTK	ZNF627	0
LTN1	GSTT1	0
LTO1	HS3ST5	0
LUC7L	HLA-DRB3	0
LUC7L	RS1	0
LUC7L2	CYREN	0
LUC7L2	FBXO2	0
LUC7L2	OSR1	0
LUC7L2	ST6GALNAC1	0
LUC7L3	DGAT2	0
LUC7L3	KIF2B	0
LUC7L3	MYL6B	0
LUM	PRDM4	0
LURAP1	ARHGAP30	0
LURAP1	FAM107A	0
LURAP1	SEC14L2	0
LURAP1	SNRPD2	0
LVRN	CAP1	0
LVRN	PHKA1	0
LVRN	PPP1R9A	0
LVRN	RNF207	0
LY6D	DYNLT5	0
LY6D	GSTM3	0
LY6E	G3V2T6	0
LY6E	KHDC1	0
LY6E	UBE2Q1	0
LY6G6D	CRYM-AS1	0
LY6G6D	SERINC1	0
LY6G6E	SLC24A1	0
LY6H	RHOC	0
LY75	ABHD2	0
LY75	ME1	0
LY96	EGFR	0
LY96	MRPL13	0
LY96	PLEC	0
LY96	WDR6	0
LYAR	ATP6V1D	0
LYAR	NFU1	0
LYG1	DRG2	0
LYG1	SGMS2	0
LYG2	COX7C	0
LYG2	IGLV3-25	0
LYG2	NLGN2	0
LYG2	SCN1B	0
LYL1	AFP	0
